"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
1	0	1	1	1	3
2	0	1	1	1	3
3	0	1	1	1	3
4	0	1	1	1	3
5	0	1	1	1	3
6	0	1	1	1	3
7	0	1	1	1	3
8	0	1	1	1	3
9	0	1	1	1	3
10	0	1	1	1	3
11	0	1	1	1	3
12	0	1	1	1	3
13	0	1	1	1	3
14	0	1	1	1	3
15	0	1	1	1	3
16	0	1	1	1	3
17	0	1	1	1	3
18	0	1	1	1	3
19	0	1	1	1	3
20	0	1	1	1	3
21	0	1	1	1	3
22	0	1	1	1	3
23	0	1	1	1	3
24	0	1	1	1	3
25	0	1	1	1	3
26	0	1	1	1	3
27	0	1	1	1	3
28	0	1	1	1	3
29	0	1	1	1	3
30	0	1	1	1	3
31	0	1	1	1	3
32	0	1	1	1	3
33	0	1	1	1	3
34	0	1	1	1	3
35	0	1	1	1	3
36	0	1	1	1	3
37	0	1	1	1	3
38	0	1	1	1	3
39	0	1	1	1	3
40	0	1	1	1	3
41	0	1	1	1	3
42	0	1	1	1	3
43	0	1	1	1	3
44	0	1	1	1	3
45	0	1	1	1	3
46	0	1	1	1	3
47	0	1	1	1	3
48	0	1	1	1	3
49	0	1	1	1	3
50	0	1	1	1	3
51	0	1	1	1	3
52	0	1	1	1	3
53	0	1	1	1	3
54	0	1	1	1	3
55	0	1	1	1	3
56	0	1	1	1	3
57	0	1	1	1	3
58	0	1	1	1	3
59	0	1	1	1	3
60	0	1	1	1	3
61	0	1	1	1	3
62	0	1	1	1	3
63	0	1	1	1	3
64	0	1	1	1	3
65	0	1	1	1	3
66	0	1	1	1	3
67	0	1	1	1	3
68	0	1	1	1	3
69	0	1	1	1	3
70	0	1	1	1	3
71	0	1	1	1	3
72	0	1	1	1	3
73	0	1	1	1	3
74	0	1	1	1	3
75	0	1	1	1	3
76	0	1	1	1	3
77	0	1	1	1	3
78	0	1	1	1	3
79	0	1	1	1	3
80	0	1	1	1	3
81	0	1	1	1	3
82	0	1	1	1	3
83	0	1	1	1	3
84	0	1	1	1	3
85	0	1	1	1	3
86	0	1	1	1	3
87	0	1	1	1	3
88	0	1	1	1	3
89	0	1	1	1	3
90	0	1	1	1	3
91	0	1	1	1	3
92	0	1	1	1	3
93	0	1	1	1	3
94	0	1	1	1	3
95	0	1	1	1	3
96	1	1	1	1	4
97	1	1	1	1	4
98	1	1	1	1	4
99	1	1	1	1	4
100	1	1	1	1	4
101	1	1	1	1	4
102	1	1	1	1	4
103	1	1	1	1	4
104	1	1	1	1	4
105	1	1	1	1	4
106	1	1	1	1	4
107	1	1	1	1	4
108	1	1	1	1	4
109	1	1	1	1	4
110	1	1	1	1	4
111	1	1	1	1	4
112	1	1	1	1	4
113	1	1	1	1	4
114	1	1	1	1	4
115	1	1	1	1	4
116	1	1	1	1	4
117	1	1	1	1	4
118	1	1	1	1	4
119	1	1	1	1	4
120	1	1	1	1	4
121	1	1	1	1	4
122	1	1	1	1	4
123	1	1	1	1	4
124	1	1	1	1	4
125	1	1	1	1	4
126	1	1	1	1	4
127	1	1	1	1	4
128	1	1	1	1	4
129	1	1	1	1	4
130	1	1	1	1	4
131	1	1	1	1	4
132	1	1	1	1	4
133	1	1	1	1	4
134	1	1	1	1	4
135	1	1	1	1	4
136	1	1	1	1	4
137	1	1	1	1	4
138	1	1	1	1	4
139	1	1	1	1	4
140	1	1	1	1	4
141	1	1	1	1	4
142	1	1	1	1	4
143	1	1	1	1	4
144	1	1	1	1	4
145	1	1	1	1	4
146	1	1	1	1	4
147	1	1	1	1	4
148	1	1	1	1	4
149	1	1	1	1	4
150	1	1	1	1	4
151	1	1	1	1	4
152	1	1	1	1	4
153	1	1	1	1	4
154	1	1	1	1	4
155	1	1	1	1	4
156	1	1	1	1	4
157	1	1	1	1	4
158	1	1	1	1	4
159	1	1	1	1	4
160	1	1	1	1	4
161	1	1	1	1	4
162	1	1	1	1	4
163	1	1	1	1	4
164	1	1	1	1	4
165	1	1	1	1	4
166	1	1	1	1	4
167	1	1	1	1	4
168	1	1	1	1	4
169	1	1	1	1	4
170	1	1	1	1	4
171	1	1	1	1	4
172	1	1	1	1	4
173	1	1	1	1	4
174	1	1	1	1	4
175	1	1	1	1	4
