"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	1	1	1	1	4
1	1	1	1	1	4
2	1	1	1	1	4
3	1	1	1	1	4
4	1	1	1	0	3
5	1	1	1	0	3
6	1	1	0	0	2
7	1	1	1	1	4
8	1	1	1	1	4
9	1	1	1	1	4
10	1	1	1	1	4
11	1	1	1	1	4
12	1	1	1	1	4
13	1	1	1	0	3
14	1	1	1	1	4
15	1	1	1	1	4
16	1	1	1	1	4
17	1	1	1	1	4
18	1	1	1	1	4
19	1	1	1	1	4
20	1	1	1	0	3
21	1	1	0	0	2
22	1	1	1	1	4
23	1	1	1	1	4
24	1	1	1	1	4
25	1	1	1	1	4
26	1	1	1	1	4
27	1	1	1	1	4
28	1	1	1	1	4
29	1	1	1	1	4
30	1	1	1	1	4
31	1	1	1	1	4
32	1	1	1	1	4
33	0	1	1	1	3
34	0	1	1	1	3
35	0	1	1	1	3
